RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
72,Zach Randolph,MEM,35,73,38,35,1786.2,1028,433,964,44.9,21,94,22.3,141,193,73.1,182,416,598,122,99,38,10,136,1974,20,0,75
73,Jabari Parker,MIL,22,51,22,29,1727.9,1025,399,814,49.0,65,178,36.5,162,218,74.3,79,235,314,142,93,50,22,111,1738,2,0,-87
74,Aaron Gordon,ORL,21,80,29,51,2298.0,1019,393,865,45.4,77,267,28.8,156,217,71.9,116,289,405,150,89,65,40,172,1956,7,0,-163
75,Jamal Crawford,LAC,37,82,51,31,2157.1,1008,359,870,41.3,116,322,36.0,174,203,85.7,17,112,129,214,134,61,14,115,1575,0,0,23
76,Dwight Howard,ATL,31,74,37,37,2198.7,1002,388,613,63.3,0,2,0.0,226,424,53.3,296,644,940,104,170,64,92,203,2584,53,0,-114
77,Tyler Johnson,MIA,25,73,35,38,2177.5,1002,357,824,43.3,93,250,37.2,195,254,76.8,50,243,293,233,90,84,44,176,1997,0,0,35
78,Jae Crowder,BOS,26,72,48,24,2335.4,999,333,720,46.3,157,394,39.8,176,217,81.1,48,367,415,155,80,73,23,161,1938,7,0,351
79,Wesley Matthews,DAL,30,73,29,44,2494.8,986,333,847,39.3,174,479,36.3,146,179,81.6,18,241,259,210,102,77,15,161,1786,0,0,-193
80,D'Angelo Russell,LAL,21,63,21,42,1810.6,984,351,867,40.5,135,384,35.2,147,188,78.2,31,190,221,303,176,87,16,130,1837,2,0,-357
81,Ryan Anderson,HOU,29,72,50,22,2116.4,979,323,773,41.8,204,506,40.3,129,150,86.0,112,218,330,68,55,31,14,142,1557,2,0,408
82,James Johnson,MIA,30,76,40,36,2084.9,975,368,769,47.9,87,256,34.0,152,215,70.7,66,310,376,276,171,76,86,197,2155,4,0,140
83,Julius Randle,LAL,22,74,24,50,2132.1,975,377,773,48.8,17,63,27.0,204,282,72.3,150,486,636,264,173,49,37,248,2219,18,3,-452
84,Jonas Valanciunas,TOR,25,80,50,30,2065.5,959,391,702,55.7,1,2,50.0,176,217,81.1,226,533,759,57,106,37,63,216,2149,29,0,108
85,Al Horford,BOS,31,68,46,22,2193.3,952,379,801,47.3,86,242,35.5,108,135,80.0,95,370,465,337,115,52,86,138,2315,8,0,215
86,Greg Monroe,MIL,27,81,42,39,1822.7,951,387,726,53.3,0,4,0.0,177,239,74.1,167,365,532,187,140,92,38,168,2120,13,0,137
87,T.J. Warren,PHX,23,66,20,46,2048.0,951,403,814,49.5,26,98,26.5,119,154,77.3,125,214,339,75,57,76,39,175,1758,5,0,-281
88,Trevor Ariza,HOU,32,80,53,27,2772.6,936,326,798,40.9,191,555,34.4,93,126,73.8,54,404,458,175,73,147,20,133,2176,3,0,366
89,Sean Kilpatrick,BKN,27,70,14,56,1753.6,919,305,735,41.5,105,308,34.1,204,242,84.3,22,258,280,157,135,45,6,118,1509,4,0,-226
90,Steven Adams,OKC,23,80,47,33,2389.4,905,374,655,57.1,0,1,0.0,157,257,61.1,281,332,613,86,146,89,78,195,2125,16,0,195
91,Darren Collison,SAC,29,68,26,42,2063.3,900,340,714,47.6,73,175,41.7,147,171,86.0,23,129,152,312,114,67,9,119,1664,4,0,-132
92,Seth Curry,DAL,26,70,30,40,2029.0,898,338,703,48.1,137,322,42.5,85,100,85.0,25,154,179,189,92,79,7,126,1562,1,0,-37
93,Avery Bradley,BOS,26,55,34,21,1834.5,894,359,775,46.3,108,277,39.0,68,93,73.1,65,269,334,122,88,68,11,141,1627,10,0,72
94,Austin Rivers,LAC,24,74,43,31,2053.7,889,323,731,44.2,111,299,37.1,132,191,69.1,20,141,161,204,115,48,10,187,1447,0,0,-6
95,Zach LaVine,MIN,22,47,16,31,1748.8,889,326,710,45.9,120,310,38.7,117,140,83.6,19,141,160,139,85,41,10,104,1358,0,0,-117
96,Marcin Gortat,WAS,33,82,49,33,2555.5,883,390,674,57.9,0,2,0.0,103,159,64.8,238,611,849,121,119,40,61,213,2267,36,0,202
97,Frank Kaminsky,CHA,24,75,31,44,1954.0,874,320,802,39.9,116,354,32.8,118,156,75.6,57,279,336,162,76,46,34,139,1684,4,0,43
98,Buddy Hield,SAC,24,82,31,51,1888.2,866,327,767,42.6,148,379,39.1,64,76,84.2,35,234,269,121,101,38,9,115,1410,0,0,-212
99,Robert Covington,PHI,26,67,27,40,2118.6,864,292,732,39.9,137,412,33.3,143,174,82.2,92,344,436,102,131,127,69,203,1997,12,0,-152
100,Terrence Ross,ORL,26,78,39,39,1955.0,858,326,746,43.7,142,391,36.3,64,77,83.1,18,188,206,88,68,87,33,143,1529,0,0,126
101,Gary Harris,DEN,22,57,29,28,1782.3,851,320,637,50.2,107,255,42.0,104,134,77.6,48,130,178,164,76,71,8,92,1472,0,0,81
102,Marvin Williams,CHA,31,76,32,44,2294.5,849,297,704,42.2,124,354,35.0,131,150,87.3,89,411,500,106,60,58,53,134,1881,11,0,-32
103,Taj Gibson,OKC,32,78,41,37,1988.6,846,365,709,51.5,3,13,23.1,113,158,71.5,158,327,485,73,105,41,65,163,1751,11,0,2
104,Allen Crabbe,POR,25,79,39,40,2254.1,845,303,647,46.8,134,302,44.4,105,124,84.7,19,207,226,94,62,54,20,171,1417,0,0,-117
105,Mason Plumlee,DEN,27,81,38,43,2147.6,842,334,623,53.6,0,6,0.0,174,300,58.0,170,435,605,284,134,69,92,226,2343,19,0,-1
106,Robin Lopez,CHI,29,81,40,41,2270.8,839,382,775,49.3,0,2,0.0,75,104,72.1,244,276,520,80,91,18,117,151,1897,8,0,74
107,Ricky Rubio,MIN,26,75,28,47,2469.1,836,261,650,40.2,60,196,30.6,254,285,89.1,68,237,305,682,195,128,10,202,2444,25,1,-8
108,Courtney Lee,NYK,31,77,29,48,2459.4,835,321,704,45.6,108,269,40.1,85,98,86.7,53,206,259,179,69,81,24,141,1660,0,0,-233
109,Marcus Smart,BOS,23,79,51,28,2399.3,835,269,749,35.9,94,332,28.3,203,250,81.2,78,227,305,364,159,125,34,192,2065,2,0,130
110,George Hill,UTA,31,49,33,16,1544.0,829,289,606,47.7,94,233,40.3,157,196,80.1,23,144,167,204,85,50,11,114,1433,0,0,258
111,Will Barton,DEN,26,60,31,29,1705.1,820,295,666,44.3,87,235,37.0,143,190,75.3,58,201,259,206,97,48,28,110,1571,2,0,-80
112,Clint Capela,HOU,23,65,44,21,1551.3,818,362,563,64.3,0,0,0.0,94,177,53.1,178,348,526,63,87,34,79,179,1796,15,0,215
113,Gorgui Dieng,MIN,27,82,31,51,2653.2,816,332,661,50.2,16,43,37.2,136,167,81.4,188,459,647,158,107,88,95,254,2271,13,0,33
114,CJ Miles,IND,30,76,39,37,1776.4,815,281,647,43.4,169,409,41.3,84,93,90.3,30,199,229,48,40,46,25,151,1335,0,0,76
115,Thaddeus Young,IND,29,74,40,34,2236.6,814,362,687,52.7,45,118,38.1,45,86,52.3,131,317,448,122,95,113,29,135,1866,7,0,63
116,Jamal Murray,DEN,20,82,40,42,1764.6,811,295,730,40.4,115,344,33.4,106,120,88.3,41,173,214,170,113,51,24,124,1435,1,0,77
117,Kent Bazemore,ATL,27,73,39,34,1962.8,801,295,721,40.9,92,266,34.6,119,168,70.8,45,186,231,177,125,91,52,165,1648,1,0,-106
118,Pau Gasol,SAS,36,64,47,17,1626.7,792,303,604,50.2,56,104,53.8,130,184,70.7,107,394,501,150,81,24,70,110,1819,11,0,227
119,Nick Young,LAL,32,60,19,41,1556.3,791,272,633,43.0,170,421,40.4,77,90,85.6,25,113,138,58,36,37,14,137,1161,0,0,-210
120,Marco Belinelli,CHA,31,74,34,40,1777.6,780,264,615,42.9,102,283,36.0,150,168,89.3,14,164,178,147,70,44,9,90,1303,1,0,44
121,Draymond Green,GSW,27,76,62,14,2470.9,776,272,650,41.8,81,263,30.8,151,213,70.9,98,501,599,533,184,154,106,217,2890,17,5,820
122,Maurice Harkless,POR,24,77,38,39,2223.1,773,314,624,50.3,68,194,35.1,77,124,62.1,125,216,341,88,86,85,70,214,1693,2,0,48
123,Shabazz Muhammad,MIN,24,78,29,49,1515.5,772,288,598,48.2,49,145,33.8,147,190,77.4,84,136,220,35,56,22,6,86,1117,1,0,-76
124,Dirk Nowitzki,DAL,39,54,23,31,1424.2,769,296,678,43.7,79,209,37.8,98,112,87.5,23,330,353,82,51,30,38,113,1469,8,0,-13
125,Jon Leuer,DET,28,75,34,41,1943.7,767,310,646,48.0,49,167,29.3,98,113,86.7,102,300,402,111,66,31,26,145,1521,3,0,-76
126,Malcolm Brogdon,MIL,24,75,38,37,1982.4,767,290,635,45.7,78,193,40.4,109,126,86.5,47,166,213,317,113,84,12,140,1673,2,1,87
127,Patty Mills,SAS,28,80,60,20,1754.4,759,273,621,44.0,147,355,41.4,66,80,82.5,24,117,141,280,101,65,3,109,1451,1,0,410
128,Ish Smith,DET,28,81,37,44,1955.2,758,329,749,43.9,28,105,26.7,72,102,70.6,21,214,235,418,112,61,33,127,1837,3,0,48
129,Nik Stauskas,PHI,23,80,27,53,2187.7,756,251,634,39.6,132,359,36.8,122,150,81.3,21,205,226,188,128,45,32,144,1412,0,0,-188
130,Marquese Chriss,PHX,19,82,24,58,1743.4,753,284,632,44.9,72,224,32.1,113,181,62.4,96,252,348,60,108,67,70,263,1564,3,0,-382
131,Reggie Jackson,DET,27,52,23,29,1424.4,752,284,677,41.9,66,184,35.9,118,136,86.8,21,93,114,270,114,35,5,129,1300,4,0,-224
132,Rodney Hood,UTA,24,59,40,19,1593.3,748,272,666,40.8,114,307,37.1,90,115,78.3,16,186,202,96,65,38,11,132,1216,0,0,108
133,Nikola Mirotic,CHI,26,70,37,33,1678.9,744,258,625,41.3,129,377,34.2,99,128,77.3,61,323,384,75,80,53,55,128,1561,8,0,198
134,Michael Kidd-Gilchrist,CHA,23,81,36,45,2349.4,743,295,618,47.7,1,9,11.1,152,194,78.4,156,409,565,114,56,81,77,187,2010,11,0,-6
135,Brandon Ingram,LAL,19,79,26,53,2279.3,740,276,686,40.2,55,187,29.4,133,214,62.1,60,256,316,166,116,50,36,158,1510,0,0,-383
136,Cory Joseph,TOR,25,80,49,31,2002.7,740,299,661,45.2,48,135,35.6,94,122,77.0,51,184,235,265,108,66,13,140,1549,1,0,43
137,Dion Waiters,MIA,25,46,27,19,1384.2,729,281,663,42.4,85,215,39.5,82,127,64.6,18,135,153,200,103,42,20,95,1296,2,0,83
138,Joe Johnson,UTA,36,78,47,31,1842.9,715,273,626,43.6,106,258,41.1,63,77,81.8,33,210,243,144,69,36,18,93,1316,0,0,116
139,Marreese Speights,LAC,29,82,51,31,1285.9,711,244,548,44.5,103,277,37.2,120,137,87.6,88,285,373,65,69,23,41,229,1379,4,0,-33
140,Trevor Booker,BKN,29,71,18,53,1754.3,709,305,591,51.6,25,78,32.1,74,110,67.3,143,428,571,138,127,75,28,152,1783,16,0,-335
141,Deron Williams,CLE,33,64,25,39,1657.3,701,263,600,43.8,85,234,36.3,90,109,82.6,14,133,147,360,138,31,8,138,1396,3,0,-93
142,E'Twaun Moore,NOP,28,73,32,41,1819.7,700,283,619,45.7,77,208,37.0,57,74,77.0,33,119,152,164,62,50,32,131,1312,0,0,-111
143,JaMychal Green,MEM,27,77,40,37,2101.1,689,250,500,50.0,55,145,37.9,134,167,80.2,167,377,544,84,94,47,34,248,1617,10,0,-28
144,Jameer Nelson,DEN,35,75,34,41,2044.8,687,268,604,44.4,106,273,38.8,45,63,71.4,28,164,192,385,128,54,8,197,1553,4,0,128
145,Tony Snell,MIL,25,80,42,38,2335.7,683,246,541,45.5,144,355,40.6,47,58,81.0,22,226,248,96,55,55,14,125,1277,1,0,-117
146,Ty Lawson,SAC,29,69,25,44,1732.1,681,237,522,45.4,34,118,28.8,173,217,79.7,44,135,179,334,129,74,6,119,1508,3,1,-156
147,Kelly Olynyk,BOS,26,75,49,26,1538.3,678,260,508,51.2,68,192,35.4,90,123,73.2,73,288,361,148,96,44,29,207,1456,2,0,16
148,Kyle Korver,CLE,36,67,33,34,1753.1,678,239,515,46.4,162,359,45.1,38,42,90.5,7,179,186,110,69,34,21,107,1162,0,0,-169
149,Channing Frye,CLE,34,74,44,30,1397.8,676,238,520,45.8,137,335,40.9,63,74,85.1,37,253,290,45,53,33,37,138,1249,2,0,59
150,Rondae Hollis-Jefferson,BKN,22,78,19,59,1761.4,675,235,542,43.4,15,67,22.4,190,253,75.1,96,356,452,154,116,82,44,177,1710,8,0,-265
151,Gerald Henderson,PHI,29,72,24,48,1667.1,662,234,553,42.3,61,173,35.3,133,165,80.6,34,151,185,112,62,40,15,129,1155,0,0,-307
152,Jusuf Nurkic,POR,22,65,34,31,1391.0,662,271,534,50.7,0,1,0.0,120,210,57.1,154,313,467,123,143,50,74,161,1636,13,0,-53
153,Wayne Ellington,MIA,29,62,35,27,1499.7,648,231,555,41.6,149,394,37.8,37,43,86.0,18,114,132,70,30,35,4,70,998,0,0,86
154,Tony Allen,MEM,35,71,36,35,1913.7,643,274,595,46.1,15,54,27.8,80,130,61.5,166,225,391,98,100,115,29,178,1591,5,0,-9
155,Cody Zeller,CHA,24,62,33,29,1725.5,639,253,443,57.1,0,1,0.0,133,196,67.9,135,270,405,99,65,62,58,189,1569,6,0,210
156,Patrick Beverley,HOU,28,67,46,21,2058.0,639,228,543,42.0,110,288,38.2,73,95,76.8,95,298,393,281,100,99,25,222,1804,6,0,354
157,DeMarre Carroll,TOR,30,72,44,28,1881.4,638,220,550,40.0,109,320,34.1,89,117,76.1,63,212,275,74,54,81,27,143,1349,2,0,114
158,Jeff Green,ORL,30,69,26,43,1533.7,638,220,558,39.4,53,193,27.5,145,168,86.3,39,175,214,81,75,37,13,103,1091,1,0,-296
159,Tony Parker,SAS,35,63,46,17,1587.0,638,265,569,46.6,23,69,33.3,85,117,72.6,9,104,113,285,89,34,2,92,1220,0,0,177
160,Norman Powell,TOR,24,76,47,29,1367.7,636,227,506,44.9,56,173,32.4,126,159,79.2,26,143,169,82,70,52,14,127,1090,0,0,83
161,Monta Ellis,IND,31,74,39,35,1997.7,630,247,557,44.3,43,135,31.9,93,128,72.7,19,185,204,236,135,78,27,149,1409,0,0,-71
162,Tristan Thompson,CLE,26,78,50,28,2336.4,630,262,437,60.0,0,3,0.0,106,213,49.8,286,429,715,77,64,39,84,176,1909,19,0,133
163,Justin Holiday,NYK,28,82,31,51,1639.1,629,233,538,43.3,97,273,35.5,66,80,82.5,27,198,225,102,66,65,31,109,1274,0,0,-41
164,Joel Embiid,PHI,23,31,13,18,786.1,627,200,429,46.6,36,98,36.7,191,244,78.3,61,182,243,66,117,27,76,112,1210,9,0,67
165,D.J. Augustin,ORL,29,78,29,49,1538.3,616,195,517,37.7,95,274,34.7,131,161,81.4,15,102,117,209,90,31,1,101,1076,0,0,-444
166,Alex Len,PHX,24,77,21,56,1559.6,613,230,463,49.7,3,12,25.0,150,208,72.1,156,354,510,44,102,38,98,242,1597,11,0,-397
167,Willie Cauley-Stein,SAC,23,75,29,46,1420.8,611,255,481,53.0,0,2,0.0,101,151,66.9,85,254,339,80,69,53,44,147,1360,8,0,-206
168,Nene,HOU,34,67,47,20,1197.7,609,245,397,61.7,3,9,33.3,116,197,58.9,95,187,282,65,73,56,39,163,1257,0,0,194
169,Emmanuel Mudiay,DEN,21,55,25,30,1405.6,603,208,551,37.7,56,178,31.5,131,167,78.4,29,149,178,217,123,41,13,95,1181,1,0,-132
170,Jeremy Lamb,CHA,25,62,27,35,1142.5,603,226,491,46.0,41,146,28.1,110,129,85.3,30,234,264,75,40,27,23,98,1142,1,0,-40
171,Brandon Knight,PHX,25,54,16,38,1139.8,595,209,525,39.8,45,139,32.4,132,154,85.7,25,93,118,130,88,27,5,87,940,0,0,-326
172,Doug McDermott,OKC,25,66,35,31,1507.7,592,222,497,44.7,77,208,37.0,71,84,84.5,20,159,179,58,38,13,5,79,910,1,0,-29
173,Jahlil Okafor,PHI,21,50,15,35,1134.0,590,242,471,51.4,0,0,0.0,106,158,67.1,81,159,240,58,91,20,49,122,1081,2,0,-322
