RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
174,Larry Hughes,CLE,27,36,23,13,1281.1,558,192,469,40.9,28,76,36.8,146,193,75.6,26,135,161,131,99,53,21,117,1071,1,0,25
175,Devin Harris,DAL,23,56,45,11,1274.5,554,190,405,46.9,5,21,23.8,169,236,71.6,26,99,125,177,84,53,16,121,1093,1,0,167
176,Damon Jones,CLE,29,82,50,32,2088.6,552,190,491,38.7,140,371,37.7,32,50,64.0,14,119,133,169,55,37,1,112,1024,0,0,145
177,Clifford Robinson,NJN,39,80,49,31,1862.5,550,219,513,42.7,60,175,34.3,52,79,65.8,55,212,267,89,62,44,40,206,1194,0,0,21
178,Sarunas Jasikevicius,IND,30,75,37,38,1557.3,547,170,429,39.6,86,236,36.4,121,133,91.0,19,134,153,227,116,40,4,108,1087,1,0,50
179,Kirk Snyder,NOK,23,68,28,40,1309.7,542,205,453,45.3,46,129,35.7,86,117,73.5,55,106,161,102,70,29,23,106,974,1,0,27
180,Carlos Boozer,UTA,24,33,17,16,1025.2,537,219,399,54.9,0,0,0.0,99,137,72.3,73,212,285,88,69,30,8,105,1056,11,0,-64
181,Damien Wilkins,SEA,26,82,35,47,1525.4,536,193,435,44.4,14,56,25.0,136,162,84.0,79,113,192,107,85,72,12,144,1094,2,0,-171
182,Kwame Brown,LAL,24,72,39,33,1978.3,536,204,388,52.6,0,1,0.0,128,235,54.5,182,291,473,72,100,27,46,196,1331,7,0,75
183,Joey Graham,TOR,24,80,26,54,1580.6,533,198,414,47.8,29,87,33.3,108,133,81.2,57,187,244,60,92,37,13,228,974,0,0,-176
184,Michael Sweetney,CHI,23,66,31,35,1222.4,533,200,444,45.0,0,0,0.0,133,204,65.2,118,232,350,59,95,19,56,209,1172,6,0,-59
185,Jarrett Jack,POR,22,79,20,59,1598.8,526,189,428,44.2,20,76,26.3,128,160,80.0,18,142,160,219,102,41,2,138,1074,0,0,-375
186,Alonzo Mourning,MIA,36,65,43,22,1302.0,509,188,315,59.7,0,1,0.0,133,224,59.4,125,234,359,11,79,13,173,177,1435,9,0,236
187,Charlie Bell,MIL,27,59,31,28,1282.5,494,180,410,43.9,71,168,42.3,63,89,70.8,21,99,120,130,41,59,5,126,984,2,1,21
188,Nazr Mohammed,SAS,28,80,62,18,1389.1,493,190,377,50.4,0,0,0.0,113,144,78.5,163,255,418,40,91,21,49,220,1174,5,0,134
189,Nick Collison,SEA,25,66,27,39,1448.0,493,207,394,52.5,0,3,0.0,79,113,69.9,143,225,368,74,77,21,35,213,1137,8,0,39
190,Greg Buckner,DEN,29,73,41,32,1758.2,491,181,417,43.4,86,243,35.4,43,55,78.2,31,178,209,127,52,87,20,180,1201,0,0,13
191,Jared Jeffries,WAS,24,77,39,38,1950.9,489,187,415,45.1,16,50,32.0,99,168,58.9,164,215,379,148,99,58,50,223,1391,2,0,71
192,Ike Diogu,GSW,22,69,26,43,1031.4,486,175,334,52.4,0,0,0.0,136,168,81.0,95,134,229,29,78,15,30,164,861,3,0,-78
193,Samuel Dalembert,PHI,26,66,29,37,1760.7,485,196,369,53.1,0,1,0.0,93,132,70.5,159,382,541,25,107,34,160,244,1647,10,0,-100
194,James Posey,MIA,29,67,44,23,1913.7,483,159,395,40.3,117,290,40.3,48,61,78.7,33,286,319,89,58,54,20,196,1163,1,0,210
195,Mickael Pietrus,GSW,24,52,20,32,1179.4,481,169,418,40.4,56,176,31.8,87,143,60.8,58,105,163,44,78,33,10,132,794,1,0,-131
196,Kareem Rush,CHA,25,47,13,34,1111.3,474,181,469,38.6,57,164,34.8,55,77,71.4,18,85,103,50,65,38,13,79,761,0,0,-179
197,Keith Van Horn,DAL,30,53,38,15,1089.5,472,164,387,42.4,50,136,36.8,94,113,83.2,54,138,192,37,71,31,11,121,813,2,0,95
198,Keyon Dooling,ORL,26,50,23,27,1137.0,470,178,405,44.0,13,43,30.2,101,121,83.5,11,67,78,109,82,49,4,116,804,0,0,37
199,Erick Dampier,DAL,30,82,60,22,1934.1,469,171,347,49.3,0,0,0.0,127,215,59.1,273,367,640,51,115,27,106,263,1598,7,0,239
200,Al Jefferson,BOS,21,59,23,36,1062.4,464,189,379,49.9,0,4,0.0,86,134,64.2,97,202,299,30,62,30,46,166,1034,5,0,-109
201,Ryan Gomes,BOS,23,61,26,35,1376.2,461,173,355,48.7,3,9,33.3,112,149,75.2,102,196,298,58,55,35,5,83,971,8,0,3
202,Kurt Thomas,PHX,33,53,36,17,1411.1,455,190,391,48.6,0,0,0.0,75,92,81.5,102,313,415,57,57,23,54,193,1213,8,0,242
203,Lorenzen Wright,MEM,30,78,47,31,1688.8,454,194,406,47.8,0,2,0.0,66,117,56.4,142,253,395,48,67,52,46,201,1227,3,0,141
204,Quentin Richardson,NYK,26,55,11,44,1442.2,451,163,459,35.5,64,188,34.0,61,91,67.0,65,165,230,88,56,39,6,134,938,0,0,-270
205,Carlos Arroyo,ORL,26,77,54,23,1194.2,449,168,378,44.4,7,20,35.0,106,137,77.4,33,97,130,232,83,38,4,119,996,0,0,31
206,Devean George,LAL,28,71,40,31,1542.3,448,170,425,40.0,50,160,31.3,58,86,67.4,82,192,274,68,54,66,34,159,1125,0,0,89
207,Milt Palacio,UTA,28,71,33,38,1375.6,441,171,403,42.4,1,16,6.3,98,150,65.3,17,117,134,190,110,47,14,125,960,0,0,-91
208,Brent Barry,SAS,34,74,56,18,1258.6,431,156,345,45.2,80,202,39.6,39,59,66.1,29,130,159,123,52,39,27,99,952,0,0,197
209,JR Smith,NOK,20,55,24,31,989.1,423,144,366,39.3,52,140,37.1,83,101,82.2,19,91,110,58,54,37,4,90,711,1,0,-121
210,Bernard Robinson,CHA,25,66,16,50,1303.0,422,157,365,43.0,2,21,9.5,106,134,79.1,62,157,219,77,74,81,10,141,999,3,0,-97
211,Maurice Taylor,NYK,29,67,17,50,1209.5,422,182,389,46.8,0,1,0.0,58,83,69.9,65,164,229,53,103,21,14,177,778,1,0,-143
212,Steven Hunter,PHI,24,69,33,36,1312.3,421,175,291,60.1,0,0,0.0,71,138,51.4,110,161,271,17,64,12,76,120,972,2,0,-56
213,Tyson Chandler,CHI,23,79,39,40,2120.7,417,160,283,56.5,0,1,0.0,97,193,50.3,265,449,714,81,123,41,104,298,1707,9,0,91
214,Jarron Collins,UTA,27,79,39,40,1729.5,415,129,280,46.1,0,0,0.0,157,219,71.7,134,199,333,97,61,36,27,252,1088,1,0,-21
215,Marc Jackson,NOK,31,64,28,36,1027.1,415,174,369,47.2,1,2,50.0,66,82,80.5,86,131,217,44,65,13,8,126,739,2,0,-139
216,Austin Croshere,IND,31,50,27,23,1148.0,408,132,285,46.3,54,140,38.6,90,102,88.2,62,203,265,62,48,22,7,105,858,4,0,110
217,Martell Webster,POR,19,61,11,50,1070.0,404,139,348,39.9,65,182,35.7,61,71,85.9,29,101,130,34,43,21,14,90,673,0,0,-245
218,Maurice Evans,DET,27,80,64,16,1138.7,403,154,341,45.2,43,116,37.1,52,65,80.0,76,87,163,60,39,41,15,122,818,0,0,17
219,Viktor Khryapa,POR,23,69,16,53,1492.2,403,158,342,46.2,10,30,33.3,77,111,69.4,114,193,307,88,84,50,29,209,1056,3,0,-296
220,Travis Outlaw,POR,21,69,17,52,1153.3,400,162,368,44.0,14,53,26.4,62,89,69.7,48,141,189,34,37,31,46,112,872,1,0,-288
221,Gordan Giricek,UTA,29,37,18,19,956.2,393,166,383,43.3,18,59,30.5,43,57,75.4,15,55,70,63,63,16,4,87,569,0,0,-82
222,Eric Snow,CLE,33,82,50,32,2351.3,391,163,399,40.9,1,10,10.0,64,93,68.8,38,160,198,346,116,76,19,218,1317,1,0,78
223,Jamaal Tinsley,IND,28,42,20,22,1122.0,390,158,386,40.9,16,70,22.9,58,91,63.7,35,98,133,211,109,49,6,96,922,1,0,26
224,David Harrison,IND,23,67,34,33,1033.9,385,148,294,50.3,0,0,0.0,89,174,51.1,84,170,254,14,79,23,59,193,878,2,0,-25
225,Dan Gadzuric,MIL,28,74,38,36,885.0,383,171,309,55.3,0,1,0.0,41,89,46.1,91,141,232,24,35,25,43,171,866,1,0,-37
226,Joe Smith,MIL,30,44,20,24,886.9,379,145,305,47.5,0,2,0.0,89,115,77.4,83,147,230,31,40,24,13,120,773,5,0,-14
227,Francisco Garcia,SAC,24,67,36,31,1301.2,377,130,325,40.0,39,137,28.5,78,101,77.2,39,146,185,94,75,41,47,135,929,1,0,-31
228,Reggie Evans,DEN,26,67,26,41,1392.9,377,131,268,48.9,0,1,0.0,115,217,53.0,171,331,502,38,85,40,10,166,1101,6,0,-208
229,Jeff Foster,IND,29,63,30,33,1580.8,372,138,250,55.2,0,4,0.0,96,159,60.4,224,350,574,50,64,41,27,191,1276,7,0,75
230,Keith McLeod,UTA,26,66,36,30,1232.1,370,120,340,35.3,24,82,29.3,106,133,79.7,11,67,78,151,76,42,9,131,767,0,0,-119
231,Tony Allen,BOS,24,51,20,31,978.1,369,129,274,47.1,11,34,32.4,100,134,74.6,32,79,111,67,67,51,18,126,743,0,0,-71
232,Rasho Nesterovic,SAS,30,80,61,19,1515.1,362,172,334,51.5,0,2,0.0,18,30,60.0,114,195,309,33,53,21,88,209,1056,1,0,247
233,Nick Van Exel,SAS,34,65,51,14,986.0,355,136,343,39.7,55,154,35.7,28,41,68.3,6,85,91,123,57,16,3,60,649,0,0,2
234,DerMarr Johnson,DEN,26,58,29,29,923.9,354,132,306,43.1,56,160,35.0,34,42,81.0,19,77,96,55,46,25,26,86,659,0,0,-30
235,Kendrick Perkins,BOS,21,68,25,43,1332.3,354,137,266,51.5,0,2,0.0,80,130,61.5,140,264,404,69,107,21,105,199,1213,4,0,-56
236,Johan Petro,SEA,20,68,26,42,1282.3,353,153,300,51.0,0,0,0.0,47,75,62.7,109,187,296,15,60,25,51,213,899,2,0,-149
237,Francisco Elson,DEN,30,72,39,33,1579.3,352,151,284,53.2,1,5,20.0,49,74,66.2,99,240,339,47,65,54,45,211,1061,3,0,60
238,Shaun Livingston,LAC,20,61,33,28,1525.4,352,149,349,42.7,1,8,12.5,53,77,68.8,41,142,183,273,111,46,32,160,1104,1,0,-70
239,Derek Anderson,MIA,31,43,22,21,1046.8,349,108,303,35.6,40,134,29.9,93,111,83.8,21,122,143,101,54,23,6,98,705,0,0,-38
240,Jose Calderon,TOR,24,64,18,46,1486.7,349,132,312,42.3,7,43,16.3,78,92,84.8,30,111,141,288,101,42,4,93,987,2,0,-108
241,Eduardo Najera,DEN,29,64,33,31,1449.4,347,127,301,42.2,4,12,33.3,89,114,78.1,128,197,325,52,54,53,34,165,1022,3,0,0
242,Othella Harrington,CHI,32,72,36,36,823.8,346,135,273,49.5,0,0,0.0,76,121,62.8,54,100,154,39,61,7,13,131,588,1,0,14
243,Adonal Foyle,GSW,31,77,32,45,1823.6,345,152,300,50.7,0,0,0.0,41,67,61.2,143,281,424,33,80,44,125,215,1330,2,0,-27
244,David Lee,NYK,23,67,21,46,1128.5,345,137,229,59.8,0,0,0.0,71,123,57.7,108,194,302,43,51,30,20,124,871,4,0,-106
245,Luke Walton,LAL,26,69,38,31,1332.7,345,135,328,41.2,18,55,32.7,57,76,75.0,88,159,247,156,78,41,15,119,965,1,0,63
246,Emeka Okafor,CHA,23,26,8,18,874.1,344,131,316,41.5,0,0,0.0,82,125,65.6,94,167,261,31,53,22,50,88,867,16,0,-70
247,Joel Przybilla,POR,26,56,16,40,1395.3,344,131,239,54.8,0,0,0.0,82,154,53.2,146,245,391,43,76,20,130,149,1252,6,0,-237
248,Troy Hudson,MIN,30,36,17,19,799.6,342,127,333,38.1,40,101,39.6,48,52,92.3,8,36,44,106,40,12,4,55,562,0,0,-32
249,Etan Thomas,WAS,28,71,35,36,1121.2,337,131,246,53.3,0,0,0.0,75,125,60.0,99,180,279,14,51,20,68,148,906,1,0,2
250,Monta Ellis,GSW,20,49,16,33,886.0,334,132,318,41.5,28,82,34.1,42,59,71.2,22,83,105,78,58,32,11,69,648,0,0,8
251,Qyntel Woods,NYK,25,49,14,35,1012.5,329,129,254,50.8,22,60,36.7,49,76,64.5,44,146,190,47,61,32,13,96,702,2,0,-89
252,Justin Reed,MIN,24,72,26,46,996.5,325,119,295,40.3,0,1,0.0,87,120,72.5,53,71,124,41,52,23,15,163,597,0,0,-172
253,Robert Horry,SAS,35,63,48,15,1181.7,321,112,292,38.4,53,144,36.8,44,68,64.7,71,171,242,79,41,43,51,115,971,1,0,235
254,Sasha Vujacic,LAL,22,82,45,37,1448.6,321,108,312,34.6,59,172,34.3,46,52,88.5,33,126,159,139,50,48,3,150,823,0,0,47
255,Eddie Griffin,MIN,24,70,30,40,1359.3,320,130,370,35.1,16,82,19.5,44,74,59.5,107,282,389,40,43,13,148,125,1287,6,0,-155
256,Grant Hill,ORL,33,21,6,15,612.7,318,119,243,49.0,2,8,25.0,78,102,76.5,15,65,80,48,35,24,6,50,541,0,0,-45
257,Malik Rose,NYK,31,72,20,52,1117.9,318,105,281,37.4,1,1,100,107,137,78.1,84,175,259,67,80,43,14,145,820,4,0,-278
258,Damon Stoudamire,MEM,32,27,17,10,861.7,317,114,287,39.7,36,104,34.6,53,62,85.5,23,72,95,128,55,19,1,49,628,0,0,85
259,Quinton Ross,LAC,25,67,39,28,1515.1,317,130,308,42.2,0,7,0.0,57,75,76.0,38,132,170,79,47,51,16,155,794,0,0,112
260,Toni Kukoc,MIL,37,65,30,35,1017.8,317,116,298,38.9,45,147,30.6,40,56,71.4,26,124,150,139,66,33,17,87,790,0,0,-41
261,Robert Swift,SEA,20,47,20,27,986.6,301,124,241,51.5,0,0,0.0,53,91,58.2,94,170,264,8,49,15,56,142,794,2,0,-72
262,Tim Thomas,PHX,29,29,16,13,665.2,300,113,262,43.1,46,111,41.4,28,42,66.7,22,109,131,20,33,16,7,78,523,0,0,26
263,Jackie Butler,NYK,21,55,16,39,739.7,292,117,215,54.4,0,0,0.0,58,77,75.3,67,116,183,25,62,17,31,127,631,0,0,113
264,Pat Garrity,ORL,29,57,20,37,937.7,282,101,242,41.7,50,129,38.8,30,37,81.1,31,77,108,38,38,12,9,108,494,0,0,-9
265,Dahntay Jones,MEM,25,71,43,28,967.0,281,109,263,41.4,3,21,14.3,60,93,64.5,20,84,104,39,50,38,15,108,573,0,0,-127
266,Hakim Warrick,MEM,23,68,42,26,724.0,278,101,228,44.3,0,0,0.0,76,115,66.1,43,101,144,30,56,14,21,113,545,0,0,-78
267,Beno Udrih,SAS,23,55,42,13,586.3,275,106,233,45.5,24,70,34.3,39,50,78.0,18,34,52,92,53,14,2,55,470,0,0,41
268,Jacque Vaughn,NJN,31,80,48,32,1234.3,274,107,245,43.7,1,6,16.7,59,81,72.8,16,75,91,123,52,42,1,140,645,0,0,-186
269,Jannero Pargo,CHI,26,57,28,29,645.7,274,109,292,37.3,39,103,37.9,17,21,81.0,8,53,61,94,61,24,2,57,505,0,0,6
270,Jake Voskuhl,CHA,28,51,16,35,817.7,270,114,261,43.7,1,3,33.3,41,60,68.3,62,121,183,39,33,26,23,157,662,0,0,-27
271,Theo Ratliff,POR,33,55,18,37,1301.3,270,108,189,57.1,0,0,0.0,54,83,65.1,89,190,279,28,47,18,88,143,918,1,0,-184
272,Darko Milicic,ORL,21,55,40,15,766.7,266,119,234,50.9,0,2,0.0,28,50,56.0,44,107,151,41,51,14,77,92,731,0,0,-68
273,Malik Allen,CHI,28,54,28,26,701.5,266,121,247,49.0,1,1,100,23,38,60.5,44,96,140,20,34,14,16,92,520,0,0,49
274,Trevor Ariza,ORL,20,57,24,33,999.3,264,93,226,41.2,1,5,20.0,77,127,60.6,78,140,218,61,62,57,11,100,759,2,0,-11
275,Royal Ivey,ATL,24,73,24,49,977.6,260,116,264,43.9,4,10,40.0,24,33,72.7,31,65,96,74,23,24,7,147,556,0,0,-135
276,Andris Biedrins,GSW,20,68,30,38,1000.3,258,118,185,63.8,0,0,0.0,22,72,30.6,124,159,283,24,34,23,47,190,810,2,0,32
277,Jake Tsakalidis,MEM,27,51,30,21,732.4,257,100,165,60.6,0,0,0.0,57,87,65.5,78,134,212,13,39,14,32,107,630,5,0,123
278,Jason Collins,NJN,27,71,44,27,1894.9,255,104,262,39.7,3,12,25.0,44,86,51.2,93,249,342,70,61,46,40,251,967,0,0,150
279,Orien Greene,BOS,24,80,31,49,1234.6,254,100,253,39.5,9,40,22.5,45,68,66.2,37,108,145,129,109,77,10,181,774,0,0,-102
280,Daniel Ewing,LAC,23,66,39,27,971.2,252,97,255,38.0,22,78,28.2,36,46,78.3,23,62,85,84,57,37,6,86,552,0,0,-60
281,Jiri Welsch,MIL,26,58,30,28,865.9,251,86,222,38.7,14,49,28.6,65,87,74.7,22,89,111,62,41,34,1,65,541,0,0,-195
282,Carlos Delfino,DET,23,68,51,17,725.7,247,91,226,40.3,20,60,33.3,45,67,67.2,28,85,113,44,36,21,15,86,521,0,0,-96
283,Sasha Pavlovic,CLE,22,53,32,21,812.8,241,87,212,41.0,35,96,36.5,32,49,65.3,16,64,80,25,42,19,6,103,408,0,0,16
284,Michael Olowokandi,BOS,31,48,20,28,918.3,238,107,240,44.6,0,0,0.0,24,47,51.1,50,170,220,23,55,22,33,122,647,2,0,-91
285,Adrian Griffin,DAL,31,52,40,12,1245.4,237,98,204,48.0,0,2,0.0,41,53,77.4,75,152,227,89,39,51,9,113,784,2,0,183
286,Aaron Williams,NOK,34,48,21,27,790.8,222,91,176,51.7,0,0,0.0,40,58,69.0,64,117,181,17,30,17,21,138,549,1,0,-38
287,Anderson Varejao,CLE,23,48,29,19,760.0,219,79,150,52.7,0,1,0.0,61,119,51.3,77,158,235,19,27,31,19,118,653,2,0,85
288,Jason Hart,SAC,28,66,34,32,817.8,218,86,221,38.9,9,31,29.0,37,56,66.1,12,59,71,70,43,31,5,85,473,0,0,-54
289,Antonio Davis,TOR,37,44,16,28,940.1,216,82,190,43.2,0,1,0.0,52,81,64.2,90,118,208,21,51,23,10,125,545,0,0,-193
290,Linas Kleiza,DEN,21,61,33,28,518.9,213,77,173,44.5,2,13,15.4,57,81,70.4,38,78,116,15,16,10,13,87,428,0,0,-25
291,Scott Padgett,NJN,30,62,37,25,718.3,211,71,201,35.3,42,121,34.7,27,34,79.4,56,109,165,41,21,28,12,90,570,1,0,-107
292,Alan Anderson,CHA,23,36,7,29,563.6,207,75,181,41.4,24,58,41.4,33,41,80.5,23,47,70,32,32,11,4,48,352,0,0,7
293,Jason Kapono,MIA,25,51,30,21,665.1,207,79,177,44.6,21,53,39.6,28,33,84.8,12,59,71,37,20,7,3,89,358,0,0,-80
294,Brian Scalabrine,BOS,28,71,29,42,937.8,205,74,193,38.3,31,87,35.6,26,36,72.2,27,87,114,51,50,21,19,127,488,0,0,-26
295,James Singleton,LAC,24,59,34,25,753.2,203,77,151,51.0,10,20,50.0,39,50,78.0,63,134,197,29,28,19,21,95,575,3,0,-50
296,Zarko Cabarkapa,GSW,25,61,22,39,505.4,199,67,174,38.5,5,20,25.0,60,84,71.4,37,74,111,20,35,13,7,87,387,1,0,-107
297,Jarvis Hayes,WAS,24,21,9,12,515.8,196,77,183,42.1,17,47,36.2,25,30,83.3,19,57,76,27,22,16,1,38,357,0,0,13
298,Lamond Murray,NJN,33,57,37,20,575.5,196,72,181,39.8,27,78,34.6,25,40,62.5,29,103,132,13,22,17,7,66,424,0,0,-42
299,Kevin Ollie,PHI,33,70,33,37,1069.3,192,75,174,43.1,1,3,33.3,41,49,83.7,13,85,98,101,29,33,3,103,540,0,0,-202
300,Brian Skinner,POR,30,65,21,44,943.7,191,82,160,51.3,0,0,0.0,27,56,48.2,76,152,228,30,45,25,43,119,669,0,0,-217
301,Voshon Lenard,POR,33,26,4,22,457.7,191,75,191,39.3,25,78,32.1,16,31,51.6,5,42,47,41,31,21,4,39,353,1,0,-42
302,Zoran Planinic,NJN,23,56,31,25,595.6,191,66,183,36.1,13,56,23.2,46,66,69.7,14,60,74,53,43,20,4,91,388,0,0,-68
303,DeSagana Diop,DAL,24,81,60,21,1510.2,190,75,154,48.7,1,2,50.0,39,72,54.2,145,229,374,23,36,44,146,253,1207,0,0,240
304,Sean May,CHA,22,23,7,16,398.4,189,70,171,40.9,0,5,0.0,49,64,76.6,42,67,109,22,33,17,12,58,407,1,0,-22
305,Kris Humphries,UTA,21,62,27,35,619.4,188,77,203,37.9,0,5,0.0,34,65,52.3,56,101,157,30,31,23,16,82,507,1,0,-80
306,Tony Delk,DET,32,24,15,9,384.9,182,71,161,44.1,20,47,42.6,20,27,74.1,14,39,53,33,19,13,1,28,318,0,0,-22
307,Matt Barnes,PHI,26,56,24,32,630.8,175,70,140,50.0,3,15,20.0,32,47,68.1,48,73,121,28,30,20,7,100,413,0,0,-6
308,Dikembe Mutombo,HOU,40,64,27,37,954.9,169,50,95,52.6,0,0,0.0,69,91,75.8,100,206,306,4,35,17,57,128,729,1,0,-88
309,Scot Pollard,IND,31,45,23,22,771.4,169,70,154,45.5,0,0,0.0,29,38,76.3,73,145,218,24,26,37,20,115,612,0,0,51
310,Gerald Green,BOS,20,32,13,19,373.7,167,66,138,47.8,6,20,30.0,29,37,78.4,10,31,41,18,22,13,4,41,272,0,0,-37
311,Chris Andersen,NOK,27,32,12,20,569.8,161,56,98,57.1,0,0,0.0,49,103,47.6,61,94,155,6,26,8,41,84,477,1,0,7
312,Bostjan Nachbar,NJN,25,36,20,16,501.8,157,54,156,34.6,19,71,26.8,30,44,68.2,8,52,60,27,24,16,5,65,309,0,0,-4
313,Mikki Moore,SEA,30,47,18,29,583.1,154,54,124,43.5,0,2,0.0,46,62,74.2,44,86,130,27,40,7,15,92,377,0,0,-8
314,Linton Johnson,NOK,26,36,13,23,524.5,153,61,149,40.9,13,36,36.1,18,27,66.7,40,82,122,14,28,12,12,61,364,1,0,-48
315,Anthony Carter,MIN,31,45,19,26,589.0,150,53,137,38.7,4,15,26.7,40,55,72.7,9,53,62,101,40,24,9,71,435,0,0,-41
316,Jeff McInnis,NJN,31,28,15,13,486.0,149,63,143,44.1,3,16,18.8,20,29,69.0,11,39,50,52,29,11,2,37,297,0,0,-176
317,Chuck Hayes,HOU,23,40,19,21,535.2,147,59,105,56.2,0,1,0.0,29,45,64.4,67,112,179,14,12,26,14,76,491,1,0,81
318,Pape Sow,TOR,24,42,14,28,589.7,147,53,123,43.1,0,0,0.0,41,57,71.9,54,92,146,8,30,21,19,118,424,1,0,-137
319,Greg Ostertag,UTA,33,60,30,30,807.0,146,61,124,49.2,0,0,0.0,24,48,50.0,82,143,225,58,46,6,66,129,673,0,0,-143
320,Wayne Simien,MIA,23,43,26,17,414.3,146,58,120,48.3,0,0,0.0,30,34,88.2,38,50,88,7,24,13,1,70,280,0,0,-37
321,Pat Burke,PHX,32,42,28,14,346.0,141,63,127,49.6,2,7,28.6,13,21,61.9,21,52,73,16,33,6,13,62,277,0,0,-43
322,Donell Taylor,WAS,23,51,27,24,465.2,140,53,136,39.0,4,17,23.5,30,43,69.8,16,37,53,45,34,30,4,47,339,0,0,8
323,Jerome James,NYK,30,45,11,34,405.9,137,56,121,46.3,0,0,0.0,25,40,62.5,39,52,91,12,51,3,23,104,291,0,0,-142
324,Zeljko Rebraca,LAC,34,29,18,11,412.4,135,52,96,54.2,0,0,0.0,31,41,75.6,13,51,64,9,24,5,19,59,273,0,0,-121
325,Shavlik Randolph,PHI,22,57,23,34,486.9,131,44,97,45.4,0,0,0.0,43,71,60.6,55,78,133,19,21,19,12,83,391,0,0,22
326,Darrell Armstrong,DAL,38,62,42,20,622.1,130,43,128,33.6,11,48,22.9,33,42,78.6,18,63,81,86,58,27,3,71,388,0,0,-15
327,Alan Henderson,CLE,33,51,31,20,530.7,127,47,91,51.6,0,0,0.0,33,49,67.3,60,77,137,10,22,9,12,58,347,1,0,-47
328,Corliss Williamson,SAC,32,37,19,18,362.3,126,43,103,41.7,2,2,100,38,49,77.6,21,46,67,14,30,7,4,56,230,0,0,24
329,Shandon Anderson,MIA,32,48,31,17,638.2,126,54,126,42.9,5,19,26.3,13,18,72.2,18,63,81,30,24,17,6,75,313,0,0,-6
330,Moochie Norris,NOK,32,45,14,31,423.6,125,46,112,41.1,4,14,28.6,29,42,69.0,12,42,54,50,33,20,1,49,295,0,0,-50
331,Brian Cardinal,MEM,29,36,18,18,401.6,124,46,111,41.4,13,29,44.8,19,27,70.4,11,44,55,33,27,23,0,65,282,1,0,49
332,Jim Jackson,LAL,35,40,27,13,512.1,121,47,160,29.4,18,74,24.3,9,13,69.2,11,65,76,35,35,12,6,51,284,0,0,2
333,Rafael Araujo,TOR,25,52,17,35,600.8,121,53,145,36.6,0,1,0.0,15,28,53.6,43,101,144,15,42,24,6,104,364,0,0,-116
334,Lonny Baxter,CHA,27,41,13,28,400.5,118,45,104,43.3,0,0,0.0,28,35,80.0,45,72,117,4,20,11,8,56,301,1,0,20
335,Antonio Burks,MEM,26,57,34,23,570.2,113,51,144,35.4,1,6,16.7,10,23,43.5,4,33,37,76,36,20,0,45,295,0,0,-29
336,Josh Powell,DAL,23,37,25,12,429.0,110,37,81,45.7,0,0,0.0,36,45,80.0,28,53,81,9,22,7,4,52,232,0,0,-2
337,Richie Frahm,HOU,28,33,13,20,342.5,108,39,100,39.0,23,70,32.9,7,10,70.0,3,30,33,21,8,4,2,30,189,0,0,2
338,Michael Ruffin,WAS,29,76,39,37,1010.1,105,34,77,44.2,0,2,0.0,37,74,50.0,122,149,271,27,38,33,31,179,625,0,0,-56
339,Laron Profit,LAL,28,25,14,11,278.8,104,40,84,47.6,3,18,16.7,21,24,87.5,8,35,43,15,24,11,5,25,202,0,0,-40
340,Fabricio Oberto,SAS,31,59,46,13,489.9,103,44,93,47.3,0,2,0.0,15,27,55.6,57,66,123,27,28,9,11,91,323,0,0,-37
341,Darrick Martin,TOR,35,40,14,26,339.0,102,34,97,35.1,16,40,40.0,18,24,75.0,2,18,20,57,15,17,0,42,248,1,0,52
342,Esteban Batista,ATL,22,57,14,43,494.9,101,34,80,42.5,0,1,0.0,33,53,62.3,61,83,144,7,38,15,11,111,324,1,0,-8
343,Howard Eisley,DEN,33,32,17,15,394.4,101,34,103,33.0,13,42,31.0,20,24,83.3,3,30,33,69,21,11,2,34,262,0,0,-68
344,Kelvin Cato,DET,31,27,12,15,333.2,98,36,84,42.9,0,0,0.0,26,35,74.3,20,50,70,4,18,6,12,52,224,0,0,-52
345,Michael Doleac,MIA,29,31,19,12,371.1,98,37,88,42.0,0,0,0.0,24,30,80.0,23,62,85,8,14,10,7,45,249,0,0,-102
346,Luke Jackson,CLE,24,36,19,17,315.3,96,29,85,34.1,12,36,33.3,26,33,78.8,16,24,40,25,31,11,2,30,190,0,0,-25
347,Lee Nailon,PHI,31,22,11,11,237.2,93,40,80,50.0,0,0,0.0,13,15,86.7,23,19,42,7,10,8,4,32,180,0,0,0
348,Calbert Cheaney,GSW,34,42,19,23,448.4,92,42,108,38.9,0,8,0.0,8,8,100,20,41,61,19,17,13,2,38,222,0,0,-92
349,Eric Williams,TOR,33,28,9,19,351.7,91,29,75,38.7,5,18,27.8,28,38,73.7,10,40,50,15,15,7,2,55,186,0,0,-53
350,Ryan Bowen,HOU,30,68,28,40,652.0,88,37,124,29.8,3,22,13.6,11,14,78.6,31,57,88,24,13,21,6,85,298,0,0,-111
351,Travis Diener,ORL,24,23,9,14,246.0,88,29,69,42.0,25,57,43.9,5,6,83.3,4,17,21,16,10,7,0,22,148,0,0,-56
352,Walter McCarty,LAC,32,36,15,21,353.2,88,33,99,33.3,10,45,22.2,12,21,57.1,15,53,68,23,19,8,5,52,224,0,0,5
